,lat,lon,stop,bike station,pharmacy,aed,attraction,theatre,tree,bush,forest,police station,hotel,dorm,cost
198,52.149521,21.047196,15,0,2,18,0,0,0,0,0,0,0,0,17893
199,52.139854,21.083331,0,0,0,0,0,0,0,0,0,0,0,0,19236
200,52.204468,20.893635,13,1,0,2,0,0,0,0,0,0,0,0,16670
201,52.175156,20.946897,18,0,0,2,0,0,0,0,0,0,0,0,16670
202,52.219122,21.142694,2,0,0,0,0,0,0,0,0,0,0,0,13526
203,52.142233,21.143373,7,0,0,0,0,0,0,0,0,0,0,0,19236
204,52.157838,21.017057,5,0,0,4,0,0,0,0,0,1,0,0,17893
205,52.2019,20.888571,8,1,0,4,0,0,0,0,0,0,0,0,15296
206,52.214245,20.889429,4,0,1,0,0,0,0,0,0,0,0,0,17378
207,52.182872,20.932106,0,0,0,0,0,0,0,0,0,0,0,0,16670
208,52.16509,21.077927,4,0,2,6,0,0,0,0,0,0,0,0,19236
209,52.165761,20.976597,5,0,0,0,0,0,0,0,0,1,0,0,16670
210,52.199866,21.020862,10,1,2,0,4,2,0,0,0,0,0,0,18744
211,52.201311,21.014583,9,1,1,8,1,2,0,0,0,0,0,0,18744
212,52.189993,21.153333,4,0,0,0,0,0,0,0,0,0,0,0,13526
213,52.194499,20.973112,5,0,1,0,0,0,0,0,0,0,0,0,16670
214,52.193113,20.877366,20,0,0,2,0,0,0,0,0,0,0,0,15296
215,52.170438,21.080361,14,0,1,6,1,0,0,0,0,0,0,0,19236
216,52.12732,21.092228,6,0,0,2,0,0,0,0,0,0,0,0,19236
217,52.190349,21.128155,4,0,0,0,0,1,0,0,0,0,0,0,13526
218,52.162047,21.005045,2,0,0,0,1,0,0,0,0,0,0,0,17893
219,52.204801,21.105568,2,0,0,0,0,0,0,0,0,0,0,0,13526
220,52.210352,20.905366,4,0,0,0,0,0,0,0,0,0,0,0,16670
221,52.179152,20.971573,5,0,0,2,0,0,0,0,0,0,0,0,16670
222,52.148679,21.080996,0,0,0,0,0,0,0,0,0,0,0,0,19236
223,52.194981,21.05996,7,0,1,2,0,0,0,0,0,0,0,0,18744
224,52.214412,21.101236,9,0,0,0,0,0,0,0,0,0,0,0,13526
225,52.143806,21.137039,6,0,0,0,0,0,0,0,0,0,0,0,19236
226,52.171384,21.030559,9,0,1,4,0,0,0,0,0,0,0,0,18744
227,52.166155,21.091043,3,0,0,2,5,0,0,0,0,0,0,0,19236
228,52.197302,20.95753,12,0,0,0,0,0,0,0,0,0,0,0,16670
229,52.127709,21.008052,2,0,0,0,0,0,0,0,0,0,0,0,17893
230,52.215846,21.040532,8,0,0,2,11,0,0,0,0,0,0,0,27976
231,52.180267,21.077143,6,0,0,0,0,0,0,0,0,0,0,0,19236
232,52.17442,20.950313,14,0,0,0,0,0,0,0,0,0,0,0,16670
233,52.186186,21.115966,0,0,0,0,0,0,0,0,0,0,0,0,13526
234,52.135816,21.033857,0,0,0,0,0,0,0,0,0,0,0,0,17893
235,52.198652,20.991368,6,0,0,0,0,0,0,0,0,0,0,0,18744
236,52.1257,21.091077,1,0,0,0,0,0,0,0,0,0,0,0,19236
237,52.190795,21.109448,0,0,0,0,0,0,0,0,0,0,0,0,13526
238,52.16883,21.1533,9,0,0,0,0,0,0,0,0,0,0,0,13526
239,52.19309,21.090716,4,0,0,0,0,0,0,0,0,0,0,0,18744
240,52.129697,21.038782,0,0,0,0,0,0,0,0,0,0,0,0,17893
241,52.138901,21.020232,4,0,1,0,0,0,0,0,0,0,0,0,17893
242,52.172012,20.987559,0,0,0,0,0,0,0,0,0,0,0,0,18744
243,52.17836,20.95647,0,0,0,0,0,0,0,0,0,0,0,0,16670
244,52.19575,20.924839,10,0,0,0,0,0,0,0,0,0,0,0,16670
245,52.182648,21.096161,5,0,0,0,0,0,0,0,0,0,0,0,19236
246,52.219121,20.968028,19,0,0,0,0,0,0,0,0,0,0,0,18673
247,52.162026,21.015806,2,0,0,0,0,0,0,0,0,0,0,0,17893
248,52.200523,20.941267,10,0,0,0,0,0,0,0,0,0,0,0,16670
249,52.204888,21.045493,17,1,3,4,0,1,0,0,0,1,0,0,18744
250,52.154954,21.008081,5,0,0,0,1,0,0,0,0,0,0,0,17893
251,52.149546,21.134105,4,0,0,0,0,0,0,0,0,0,0,0,19236
252,52.156046,21.023382,7,0,1,12,0,0,0,0,0,1,0,0,17893
253,52.215609,21.049619,9,0,0,2,0,0,0,0,0,0,0,0,27976
254,52.203319,21.130378,7,0,0,0,0,0,0,0,0,0,0,0,13526
255,52.121812,20.99803,4,0,0,0,0,0,0,0,0,0,0,0,17893
256,52.17671,20.980673,8,0,0,0,0,0,0,0,0,0,0,0,16670
257,52.215593,21.135862,7,0,0,0,0,0,0,0,0,0,0,0,13526
258,52.174302,21.112737,3,0,0,0,0,0,0,0,0,0,0,0,19236
259,52.217862,20.910422,3,0,0,0,0,0,0,0,0,0,0,0,17378
260,52.12262,21.035219,0,0,0,0,0,0,0,0,0,0,0,0,17893
261,52.189406,21.13856,5,0,0,2,0,0,0,0,0,0,0,0,13526
262,52.165352,21.093531,0,0,0,0,5,0,0,0,0,0,0,0,19236
263,52.197256,20.879484,21,1,0,2,0,0,0,0,0,0,0,0,15296
264,52.176467,20.970255,0,0,0,0,0,0,0,0,0,0,0,0,16670
265,52.142541,20.983787,0,0,0,0,0,0,0,0,0,0,0,0,16670
266,52.199893,21.125804,3,0,0,0,0,0,0,0,0,0,0,0,13526
267,52.152501,21.034546,20,0,5,8,0,0,0,0,0,0,0,0,17893
268,52.124227,21.078802,0,0,0,0,0,0,0,0,0,0,0,0,17893
269,52.113485,21.00674,3,0,0,0,0,0,0,0,0,0,0,0,17893
270,52.214908,20.951395,7,0,2,0,1,0,0,0,0,0,0,0,23697
271,52.178501,20.946708,19,0,0,2,0,0,0,0,0,0,0,0,16670
272,52.135041,21.083429,1,0,0,0,0,0,0,0,0,0,0,0,19236
273,52.124204,21.112683,0,0,0,0,0,0,0,0,0,0,0,0,19236
274,52.154322,21.065615,2,0,0,2,0,0,0,0,0,0,0,0,19236
275,52.197743,20.961757,17,0,0,0,0,0,0,0,0,0,0,0,18673
276,52.205881,20.946284,8,0,0,0,0,0,0,0,0,0,0,0,18673
277,52.16278,21.11123,9,0,0,0,0,0,0,0,0,0,0,0,19236
278,52.201991,21.062552,7,0,0,0,0,0,0,0,0,0,0,0,18744
279,52.157988,21.154763,0,0,0,0,0,0,0,0,0,0,0,0,13526
280,52.155048,21.09667,3,0,0,0,0,0,0,0,0,0,0,0,19236
281,52.111859,20.987466,9,0,0,0,0,0,0,0,0,0,0,0,17893
282,52.210893,20.96769,19,0,1,2,0,0,0,0,0,2,0,0,18673
283,52.216068,21.135534,6,0,0,0,0,0,0,0,0,0,0,0,13526
284,52.208544,21.100601,1,0,0,0,0,0,0,0,0,0,0,0,18744
285,52.197516,20.862309,7,0,0,6,0,0,0,0,0,0,0,0,15296
286,52.188662,20.896552,9,1,1,0,0,0,0,0,0,0,0,0,15296
287,52.201385,21.156164,7,0,0,0,0,0,0,0,0,0,0,0,13526
288,52.205997,20.985142,8,0,0,2,0,0,0,0,0,0,0,0,18673
289,52.210727,21.003128,15,0,1,2,2,0,0,0,0,0,0,0,18673
290,52.15176,21.02058,12,0,0,8,0,0,0,0,0,1,0,0,17893
291,52.205438,21.071493,7,0,0,0,0,0,0,0,0,0,0,0,18744
292,52.194364,20.856536,8,0,0,0,0,0,0,0,0,0,0,0,15296
293,52.135566,21.054165,12,0,1,6,0,0,0,0,0,0,0,0,17893
294,52.199944,20.994197,8,0,1,0,0,0,0,0,0,0,0,1,18744
295,52.16713,21.069125,10,0,1,0,0,0,0,0,0,0,0,0,19236
296,52.185538,20.87152,4,0,0,0,0,0,0,0,0,0,0,0,15296
297,52.166897,21.135629,0,0,0,0,0,0,0,0,0,0,0,0,19236
298,52.184346,21.008509,14,0,1,0,0,1,0,0,0,0,0,0,18744
299,52.218266,21.150977,5,0,0,0,0,0,0,0,0,0,0,0,13526
300,52.19724,21.11849,3,0,0,0,0,0,0,0,0,0,0,0,13526
301,52.202838,21.064278,8,0,0,0,0,0,0,0,0,0,0,0,18744
302,52.19824,20.964386,15,0,0,0,0,0,0,0,0,0,0,0,18673
303,52.169154,20.98931,9,0,0,2,0,0,0,0,0,0,0,0,17893
304,52.164846,21.100895,4,0,0,0,0,0,0,0,0,0,0,0,19236
305,52.127144,20.996417,5,0,0,0,0,0,0,0,0,0,0,0,17893
306,52.168028,21.061711,5,0,0,0,0,0,0,0,0,0,0,0,19236
307,52.13755,21.092092,0,0,0,0,0,0,0,0,0,0,0,0,19236
308,52.218444,20.981157,27,0,3,2,2,1,0,0,0,0,0,0,18673
309,52.179339,21.041792,10,0,0,2,0,0,0,0,0,0,0,0,18744
310,52.193389,21.060381,8,0,1,2,0,0,0,0,0,0,0,0,18744
311,52.155013,21.033214,15,0,5,10,0,0,0,0,0,0,0,0,17893
312,52.186561,21.033681,3,0,0,0,1,0,0,0,0,0,0,0,18744
313,52.148373,20.962932,1,0,0,0,0,0,0,0,0,0,0,0,16670
314,52.200135,20.978615,11,0,4,4,0,0,0,0,0,0,0,0,18673
315,52.202531,21.006966,14,1,3,6,1,0,0,0,0,0,0,1,18744
316,52.169423,21.036956,7,0,1,0,0,0,0,0,0,0,0,0,18744
317,52.152905,21.121595,2,0,0,0,0,0,0,0,0,0,0,0,19236
318,52.152716,21.126937,6,0,0,0,0,0,0,0,0,0,0,0,19236
319,52.111562,21.003292,4,0,0,0,0,0,0,0,0,0,0,0,17893
320,52.150219,21.112718,0,0,0,0,0,0,0,0,0,0,0,0,19236
321,52.173066,21.098363,0,0,0,0,0,0,0,0,0,0,0,0,19236
322,52.1489,21.098308,3,0,0,0,0,0,0,0,0,0,0,0,19236
323,52.174874,20.978451,6,0,0,0,0,0,0,0,0,0,0,0,16670
324,52.204003,21.147682,3,0,0,0,0,0,0,0,0,0,0,0,13526
325,52.171297,21.120358,0,0,0,0,0,0,0,0,0,0,0,0,19236
326,52.192054,21.062504,9,0,1,2,0,0,0,0,0,0,0,0,18744
327,52.167203,20.964756,0,0,0,0,0,0,0,0,0,0,0,0,16670
328,52.194847,21.147284,0,0,0,0,0,0,0,0,0,0,0,0,13526
329,52.10437,20.991781,0,0,0,0,0,0,0,0,0,0,0,0,17893
330,52.182416,21.08283,8,0,0,0,0,0,0,0,0,0,0,0,19236
331,52.190977,21.099713,0,0,0,0,0,0,0,0,0,0,0,0,18744
332,52.179289,21.118207,0,0,0,0,0,0,0,0,0,0,0,0,19236
333,52.182325,20.96491,4,0,0,0,0,0,0,0,0,0,0,0,16670
334,52.165606,21.046244,7,0,1,0,1,0,0,0,0,0,0,0,17893
335,52.13188,21.120698,3,0,0,0,0,0,0,0,0,0,0,0,19236
336,52.126255,21.02132,4,0,0,6,0,0,0,0,0,0,0,0,17893
337,52.159413,21.112074,5,0,0,0,0,0,0,0,0,0,0,0,19236
338,52.177757,21.111012,2,0,0,0,0,0,0,0,0,0,0,0,19236
339,52.203312,20.906103,4,0,0,0,0,0,0,0,0,0,0,0,16670
340,52.168194,20.990638,9,0,0,2,0,0,0,0,0,0,0,0,17893
341,52.11489,21.055483,0,0,0,0,0,0,0,0,0,0,0,0,17893
342,52.183227,20.923688,1,0,0,0,0,0,0,0,0,0,0,0,16670
343,52.149613,21.070888,0,0,0,0,0,0,0,0,0,0,0,0,19236
344,52.146464,21.037019,18,0,4,12,0,0,0,0,0,0,0,0,17893
345,52.114922,21.104337,3,0,0,0,0,0,0,0,0,0,0,0,19236
346,52.184706,21.059293,13,0,2,8,0,0,0,0,0,0,0,0,18744
347,52.211034,21.001222,9,0,1,2,2,0,0,0,0,0,0,0,18673
348,52.167337,20.967987,2,0,0,0,0,0,0,0,0,1,0,0,16670
349,52.200299,20.864996,9,0,0,6,0,0,0,0,0,0,0,0,15296
350,52.187905,20.892811,7,1,1,10,0,0,0,0,0,1,0,0,15296
351,52.212619,21.108984,10,0,0,0,0,0,0,0,0,0,0,0,13526
352,52.133714,21.024971,1,0,0,2,0,0,0,0,0,0,0,0,17893
353,52.138576,21.091978,0,0,0,0,0,0,0,0,0,0,0,0,19236
